"","CO_ANO","CO_MES","CO_NCM","CO_UNID","CO_PAIS","SG_UF_NCM","CO_VIA","CO_URF","QT_ESTAT","KG_LIQUIDO","VL_FOB"
"876",2018,12,73269090,10,791,"MG",4,817600,68,68,1208
"877",2018,7,39263000,10,589,"SP",4,817700,8,8,894
"878",2018,11,42033000,10,158,"SC",4,817600,1,1,55
"879",2018,10,84833010,11,586,"SC",9,917500,900,83,683
"880",2018,11,8039000,10,741,"SC",0,927502,1,1,9
"881",2018,8,87089990,10,249,"MG",0,817800,302,302,4550
"882",2018,10,71039900,19,386,"RS",1,1017700,20199500,4040,55916
"883",2018,9,85045000,11,589,"SC",4,817600,34,22,1697
"884",2018,1,84818099,11,63,"SP",1,817800,757,149,8938
"885",2018,1,73251000,10,845,"SP",7,1017701,411,411,2137
"886",2018,5,96040000,11,589,"RS",1,1017700,12,2,39
"887",2018,8,87082991,11,149,"SP",1,817800,16,44,1536
"888",2018,11,62046300,11,586,"SC",7,917500,645,140,16202
"889",2018,9,48051900,10,586,"SC",7,917500,232268,232268,157942
"890",2018,4,85299020,10,63,"SP",7,1017503,2,2,761
"891",2018,4,84099929,11,586,"ND",7,917500,90,352,7645
"892",2018,4,9011110,21,63,"MG",1,817800,388058,692353,1791013
"893",2018,3,73181500,10,97,"SP",7,147600,4355,4355,27920
"894",2018,7,17019900,21,488,"SP",1,817800,567,567000,184965
"895",2018,8,84812090,11,240,"SP",1,817800,9,5,574
"896",2018,8,48010030,10,756,"PR",1,917800,219263,219263,149099
"897",2018,7,87088000,11,63,"PR",4,817600,1,71,269
"898",2018,8,73182900,10,589,"SP",4,817700,584,381,15512
"899",2018,7,61061000,11,169,"RS",4,1017801,3,0,17
"900",2018,12,48239099,10,158,"SP",7,1017500,22,23,1213
"901",2018,1,84099190,10,158,"SP",7,1017503,374,374,5291
"902",2018,7,40169300,10,756,"SP",4,817600,112,62,1840
"903",2018,11,8061000,10,301,"AL",9,440151,5,5,33
"904",2018,12,85365090,11,63,"SP",1,817800,6564,111,14410
"905",2018,11,84212100,11,249,"SP",4,817700,6,1707,26467
"906",2018,8,85359000,11,245,"SP",1,817800,44,465,647
"907",2018,3,87089990,10,586,"RS",4,817700,44,44,703
"908",2018,2,2071400,10,403,"PR",1,927800,251920,251920,115413
"909",2018,5,54041100,10,63,"SC",1,817800,1094,1094,7388
"910",2018,4,61046300,11,586,"SC",7,917500,1564,391,18240
"911",2018,5,84198110,11,158,"SP",4,817700,2,185,6345
"912",2018,1,84835010,11,676,"SP",1,817800,12,126,1820
"913",2018,8,69072200,15,815,"SP",1,817800,105529,1453625,260897
"914",2018,12,87089990,10,623,"SP",4,817700,0,0,8
"915",2018,10,39173900,10,196,"RS",1,1017700,196,196,386
"916",2018,9,44170090,11,249,"SC",1,927700,28175,18560,26203
"917",2018,7,85443000,10,87,"PR",4,817600,1,4,729
"918",2018,10,85114000,11,548,"SP",4,817600,1,3,152
"919",2018,11,64041900,13,386,"RJ",1,817800,149,147,41544
"920",2018,12,68029390,10,676,"ES",1,817800,224620,224140,315934
"921",2018,5,20081900,10,573,"RN",1,420154,3210,3210,12398
"922",2018,3,62044200,11,249,"RJ",4,817700,6,3,1931
"923",2018,3,84212300,11,589,"SP",4,817600,1001,795,9411
"924",2018,4,84834090,11,158,"SC",7,1017500,6789,2594,62821
"925",2018,3,84219910,10,63,"SP",1,817800,16,16,2343
"926",2018,3,84833029,11,275,"SP",1,717600,150,3,169
"927",2018,3,84818092,11,245,"SP",1,817800,2,2,226
"928",2018,3,85124010,11,493,"SP",1,817800,9,22,880
"929",2018,12,56022100,10,72,"SC",4,817600,1,1,371
"930",2018,3,84123190,11,249,"ND",4,717700,4,4,4300
"931",2018,4,39241000,10,580,"SC",1,927800,2278,2278,11779
"932",2018,12,61046200,11,607,"RJ",4,717700,12,2,476
"933",2018,9,84129080,10,249,"RS",4,1017801,647,647,11139
"934",2018,8,85432000,11,158,"SP",7,1017500,621,43,7549
"935",2018,3,73182400,10,158,"SP",7,1017503,8,8,72
"936",2018,4,52093900,10,586,"RN",7,917500,1465,1465,12652
"937",2018,4,85437099,11,63,"ND",7,1017500,200,20,1296
"938",2018,10,9011110,21,249,"BA",1,517800,509,508800,975821
"939",2018,4,99997104,10,372,"MG",9,917500,5,5,1800
"940",2018,11,85369090,11,169,"SP",4,817600,17765,788,19806
"941",2018,1,18050000,21,149,"BA",1,517800,62,61950,165707
"942",2018,8,83012000,10,23,"SP",0,817800,507,507,33544
"943",2018,3,73181500,10,493,"SP",4,817700,2054,1985,10745
"944",2018,7,2071400,10,190,"PR",0,917800,3473517,3473445,5657458
"945",2018,9,96190000,10,23,"MG",0,817800,1436,1436,13908
"946",2018,5,21039029,10,845,"RS",7,1017900,1000,1000,3510
"947",2018,5,31052000,10,97,"RS",7,147600,405000,405000,153900
"948",2018,10,73181900,10,239,"SC",0,817800,25,25,94
"949",2018,11,19041000,10,77,"SP",0,817800,12,4,49
"950",2018,11,84099190,10,493,"SP",0,817800,13868,13868,101710
"951",2018,4,84798210,11,611,"SP",1,817800,120,810,6638
"952",2018,4,74153900,10,586,"SP",7,917500,12,12,567
"953",2018,11,85365090,11,317,"SP",4,817600,12,5,284
"954",2018,4,84834090,11,169,"SP",4,817700,206,242,10526
"955",2018,9,82013000,10,249,"RS",0,817800,2620,2620,5875
"956",2018,11,8011200,10,434,"ES",0,727600,42,42,29
"957",2018,10,2032900,10,434,"RS",0,1017700,80,80,244
"958",2018,11,68029100,10,249,"ES",0,817800,1391203,1392679,1242177
"959",2018,1,90251990,11,586,"RS",7,917500,1,70,1850
"960",2018,1,85171899,11,845,"SC",4,817600,69,35,2980
"961",2018,1,30049069,10,63,"SP",4,817600,1361,1361,178544
"962",2018,1,85129000,10,169,"SP",1,817800,78,78,3468
"963",2018,6,41071220,15,386,"RS",1,927800,86889,85665,623700
"964",2018,6,87083090,11,493,"MG",1,717600,307,668,4550
"965",2018,6,73181500,10,386,"ND",4,817600,67,67,26839
"966",2018,6,73182900,10,63,"RS",4,817600,1,1,94
"967",2018,1,84324200,11,317,"SP",1,817800,2,4278,23757
"968",2018,4,84133090,11,63,"SP",4,817700,5,15,266
"969",2018,3,44072920,16,249,"RO",1,227600,21,25000,50266
"970",2018,9,9011110,21,301,"MG",1,817800,862,863765,2295435
"971",2018,12,2071400,10,198,"SC",1,927800,1039914,1039914,1451560
"972",2018,11,84212100,11,586,"SP",7,917500,767,937,8637
"973",2018,9,84361000,11,586,"RS",7,917500,29,22430,203148
"974",2018,11,84833029,11,249,"SP",1,817800,390476,9517,162496
"975",2018,8,90328982,11,383,"SP",4,817600,1,3,403
"976",2018,7,84313110,10,97,"PR",7,147600,302,302,1287
"977",2018,6,7133399,10,845,"RS",7,1010252,18000,18000,21330
"978",2018,10,62029900,11,249,"SP",4,817600,2,1,227
"979",2018,11,70071100,11,196,"SP",0,817800,2,30,135
"980",2018,4,39162000,10,97,"RS",7,147600,6,6,54
"981",2018,1,64039990,13,275,"RS",1,1017700,211790,134476,5378327
"982",2018,5,52084900,10,149,"MG",4,817600,1,1,16
"983",2018,4,84812090,11,169,"ND",1,817800,2,22,796
"984",2018,7,84836090,11,245,"SP",4,817700,6,2,567
"985",2018,4,56029000,10,249,"RS",4,817600,0,0,25
"986",2018,6,9011110,21,399,"MG",1,817800,415050,3465157,9414409
"987",2018,5,40169990,10,770,"RS",1,817800,1,1,33
"988",2018,8,11081200,10,589,"PR",4,817600,600,600,700
"989",2018,11,84099914,11,63,"SP",7,1017503,4078,352,9219
"990",2018,9,82149090,10,169,"RS",1,1017700,16,16,202
"991",2018,1,87089200,11,158,"SP",4,817600,82,404,11653
"992",2018,12,84842000,10,160,"SC",4,817700,24,19,2534
"993",2018,6,84193900,11,63,"SP",7,1017500,1,136,6637
"994",2018,1,22021000,17,586,"PR",7,917500,24750,24750,10782
"995",2018,1,32091010,10,63,"SP",4,817600,144,144,1051
"996",2018,2,10059010,10,240,"MT",1,817800,45364319,45364319,6800605
"997",2018,2,85365090,11,88,"SP",4,817700,1,3,24
"998",2018,10,61109000,11,72,"SP",4,817600,1,1,197
"999",2018,4,94039090,10,40,"RS",1,817800,518,518,34754
"1000",2018,8,61044900,11,676,"SP",4,817600,2,2,244
"1001",2018,8,85414021,11,249,"SP",1,817800,9743,1,3108
"1002",2018,5,73181600,10,365,"SP",1,817800,132,132,634
"1003",2018,1,84099190,10,756,"SP",1,817800,9896,9896,181782
"1004",2018,1,84219999,10,63,"RS",4,817600,18,18,3620
"1005",2018,8,84839000,10,249,"MG",4,617700,4502,5000,28267
"1006",2018,9,39199090,10,589,"SP",4,817600,13,13,3000
"1007",2018,8,40094290,10,586,"SP",7,917500,62,58,3343
"1008",2018,10,2032900,10,17,"SC",1,927800,294614,294614,524585
"1009",2018,10,84678100,11,196,"RS",1,1017700,110,674,30514
"1010",2018,7,94019090,10,845,"SP",4,817700,5,5,445
"1011",2018,5,59119000,10,199,"SP",4,817600,1,1,334
"1012",2018,9,85369010,11,586,"SC",9,917500,400,4,108
"1013",2018,4,30064012,10,158,"SC",4,817700,102,102,11960
"1014",2018,5,73181500,10,158,"SP",4,817700,17074,475,7940
"1015",2018,5,73269090,10,586,"SP",7,917500,18499,18499,66227
"1016",2018,7,84591000,11,586,"SC",7,917500,32,1139,4667
"1017",2018,11,85365090,11,770,"SP",4,817600,3,2,1072
"1018",2018,5,30049069,10,158,"SP",4,817700,2049,2049,312905
"1019",2018,7,62063000,11,169,"SC",4,817600,3,1,23
"1020",2018,7,85443000,10,845,"SP",7,1017900,5340,5340,129319
"1021",2018,2,85364100,11,586,"ND",7,917500,642,80,3031
"1022",2018,3,73269090,10,586,"RS",9,917500,252,252,1167
"1023",2018,12,84339090,10,833,"SP",4,817600,173,112,2193
"1024",2018,11,96086000,11,521,"RS",4,817700,5000,9,1762
"1025",2018,1,21069090,10,586,"SC",7,917500,85691,85691,164546
"1026",2018,8,62044300,11,580,"SP",4,817700,9,5,26830
"1027",2018,5,76169900,10,586,"SP",7,917500,9264,9264,85027
"1028",2018,4,84825010,11,845,"SP",7,1017701,40,18,744
"1029",2018,8,8044000,10,361,"BA",0,517800,20,20,19
"1030",2018,4,85444200,10,586,"SP",7,917500,20629,20629,506841
"1031",2018,4,39199090,10,275,"SP",4,817700,200,13,9329
"1032",2018,3,84212300,11,647,"SP",4,817700,112,59,986
"1033",2018,8,64029990,13,720,"RS",4,1017801,64,30,1413
"1034",2018,8,61082100,11,97,"SP",4,817600,72,4,366
"1035",2018,12,59090000,10,623,"RS",1,1017700,165,165,1765
"1036",2018,11,73069090,10,160,"SP",4,817600,2,2,16
"1037",2018,9,84829990,10,493,"RJ",4,717700,1,3,149
"1038",2018,11,48229000,10,586,"SC",7,917500,2948,2948,2364
"1039",2018,11,5040011,10,351,"RS",1,1017700,28341,28341,100652
"1040",2018,12,85447090,10,196,"RS",1,1017700,30647,30647,166050
"1041",2018,7,21069090,10,589,"SP",1,817800,18000,18000,80883
"1042",2018,8,84162010,11,249,"SP",4,717700,3,58,11315
"1043",2018,9,71031000,10,23,"MG",4,617700,141,141,4600
"1044",2018,8,33052000,10,69,"RS",4,817600,410,410,16400
"1045",2018,12,39241000,10,249,"RJ",4,717700,139,149,807
"1046",2018,10,64041900,13,628,"RS",4,817600,487,240,30806
"1047",2018,9,90192010,10,764,"SP",4,817600,3,1,472
"1048",2018,6,87089300,11,63,"ND",1,817800,164,54,1946
"1049",2018,5,71162090,10,249,"MG",4,617700,2745,2745,85336
"1050",2018,8,84839000,10,845,"SP",7,1010252,3985,3978,31737
"1051",2018,2,87089100,11,97,"SP",7,147600,17,147,3284
"1052",2018,4,73181500,10,493,"MG",1,717600,560,560,6745
"1053",2018,4,82159910,10,63,"RS",7,1010852,17919,17919,183253
"1054",2018,5,84139190,10,169,"SP",4,817600,126,126,3595
"1055",2018,4,48025599,10,196,"SP",1,817800,38257,38257,63419
"1056",2018,6,85446000,10,528,"SP",4,817700,8,8,1912
"1057",2018,8,73069090,10,676,"SP",4,817700,1,1,96
"1058",2018,4,73209000,10,63,"SP",4,817600,12,3,141
"1059",2018,12,73182100,10,249,"SP",4,817700,803,55,2798
"1060",2018,12,20091100,10,455,"SP",1,817800,76140,76140,162885
"1061",2018,8,84283990,11,97,"RS",7,147600,11701,1381,9059
"1062",2018,3,30049049,10,239,"RJ",4,817700,292,201,16054
"1063",2018,6,39221000,10,586,"SC",7,917500,2905,2905,12060
"1064",2018,10,85381000,10,647,"SP",0,817800,0,0,27
"1065",2018,5,87083090,11,317,"RS",4,817600,2,0,14
"1066",2018,10,69111090,10,249,"RJ",0,717700,950,149,577
"1067",2018,12,62044200,11,249,"RJ",4,817700,114,29,24966
"1068",2018,5,41071220,15,249,"CE",4,317901,16255,13360,272782
"1069",2018,12,84099117,11,169,"SP",4,817700,78,5,271
"1070",2018,12,71159000,10,767,"SP",4,817700,9915214,45,11554
"1071",2018,1,87089100,11,158,"SP",1,817800,26,609,8929
"1072",2018,1,38069019,10,23,"SP",1,817800,40000,40000,62800
"1073",2018,12,72269900,10,158,"PR",7,1017500,1,1,79
"1074",2018,5,62029200,11,97,"SC",7,147600,30,9,415
"1075",2018,12,68079000,10,586,"SC",9,917500,100,100,467
"1076",2018,12,85291019,11,63,"RJ",7,1017503,3,0,8
"1077",2018,10,22060010,17,628,"MA",9,320151,4,56,46
"1078",2018,6,85318000,11,815,"SC",4,817700,12,2,5
"1079",2018,4,40169300,10,586,"SP",7,917500,8492,8492,236187
"1080",2018,9,84385000,11,249,"SC",1,927800,64,1415,28432
"1081",2018,4,90262010,11,586,"SP",7,917500,76,22,1187
"1082",2018,1,44072920,16,245,"MT",1,917800,283,367115,381930
"1083",2018,1,73202010,10,756,"SP",4,817600,5,5,74
"1084",2018,6,84833029,11,586,"ND",7,917500,80,26,633
"1085",2018,12,94035000,11,628,"SC",1,927800,7759,164298,304838
"1086",2018,11,74152900,10,63,"SP",1,817800,0,0,25
"1087",2018,12,2071400,10,329,"MG",1,817800,27300,27300,21636
"1088",2018,11,87082999,11,589,"RS",4,1017801,1108,185,4500
"1089",2018,10,84335990,11,756,"SP",0,817800,4,114,26844
"1090",2018,11,82119210,11,386,"SP",0,817800,3,3,66
"1091",2018,12,33049910,10,97,"SP",7,147600,2716,2716,72712
"1092",2018,4,85442000,10,63,"SP",1,817800,180687,180687,613039
"1093",2018,2,41071220,15,628,"PR",4,817700,16,9,91
"1094",2018,8,61152100,11,53,"SP",4,817600,1002,66,1335
"1095",2018,8,73269090,10,249,"SP",4,817600,9098,6854,262886
"1096",2018,12,48102990,10,586,"PR",7,917500,356885,356885,360200
"1097",2018,12,61122000,11,160,"SP",4,817700,1,1,95
"1098",2018,11,85044090,11,249,"SP",4,817600,354,752,130451
"1099",2018,12,85065010,11,576,"RJ",4,817700,10,1,3660
"1100",2018,12,84818099,11,97,"SC",7,147600,122,257,1324
"1101",2018,9,95030010,10,586,"RS",7,917500,994,994,4134
"1102",2018,8,44186000,10,845,"RS",7,1017701,18,10540,11047
"1103",2018,10,71031000,10,249,"RS",1,1017700,32847,32847,125154
"1104",2018,7,2062100,10,351,"MG",1,717800,3493,3493,8515
"1105",2018,6,90183190,11,586,"SP",7,917500,85,18,920
"1106",2018,3,32091010,10,97,"SP",7,147600,182785,182785,235529
"1107",2018,12,20079910,10,23,"BA",0,517800,48,35,190
"1108",2018,2,84159090,10,169,"SP",1,817800,2,2,194
"1109",2018,4,20058000,10,845,"RS",7,1017701,78912,78912,68009
"1110",2018,4,40169990,10,249,"RS",1,817800,510,510,9378
"1111",2018,8,85129000,10,63,"MG",7,1017500,175,175,2257
"1112",2018,10,84122110,11,63,"RS",7,1017500,962,70131,394468
"1113",2018,2,2071200,10,357,"PR",1,917800,705132,705132,949062
"1114",2018,8,39172300,10,63,"SC",7,1017500,4,387,1071
"1115",2018,11,48202000,10,158,"SC",1,927700,1,1,43
"1116",2018,4,39162000,10,158,"RS",4,817700,618,618,3262
"1117",2018,9,84835090,11,23,"SP",1,817800,67778,22536,516216
"1118",2018,12,84099999,10,63,"SP",7,1017503,1985,2137,47790
"1119",2018,1,84835090,11,647,"SP",4,817600,2,1,37
"1120",2018,2,37079021,10,586,"ND",7,917500,80,80,657
"1121",2018,11,44071100,16,160,"SC",1,927700,5173,2436450,1076547
"1122",2018,5,85129000,10,63,"SP",0,817800,147,147,5530
"1123",2018,8,69022010,10,63,"SP",1,817800,5639,5639,4260
"1124",2018,10,48132000,10,493,"RJ",1,717600,21565,21565,86354
"1125",2018,7,52094900,10,169,"SC",1,817800,37,37,225
"1126",2018,10,82031090,10,193,"RS",1,1017700,11,11,264
"1127",2018,12,90261029,11,760,"RJ",4,717700,10,1,268
"1128",2018,6,84223010,11,589,"RS",1,1017700,2,6617,269013
"1129",2018,2,83023000,10,169,"RE",1,817800,4,4,363
"1130",2018,2,9011110,21,827,"MG",1,717600,555,554720,1362393
"1131",2018,2,49089000,10,586,"ND",7,917500,2736,2736,285768
"1132",2018,2,85119000,10,97,"GO",7,147600,3274,3274,44918
"1133",2018,4,68041000,10,589,"SP",1,817800,228,228,1950
"1134",2018,4,64039190,13,97,"SP",7,147600,7205,7413,227216
"1135",2018,4,85258029,11,63,"RS",4,817700,2,9,4164
"1136",2018,6,94036000,11,275,"SC",1,927700,3740,85940,226905
"1137",2018,1,48132000,10,756,"RJ",1,717600,26101,26101,50124
"1138",2018,6,40059990,10,586,"RS",7,147800,24750,24750,54450
"1139",2018,10,2023000,10,386,"RS",1,1017700,49627,49627,305716
"1140",2018,12,94016900,11,845,"SC",7,1017701,2801,17137,55413
"1141",2018,3,85167990,11,845,"ND",7,1017701,161,46,684
"1142",2018,12,7051900,10,63,"SP",0,717600,15,15,47
"1143",2018,6,32081010,10,850,"SP",1,817800,313,313,2950
"1144",2018,6,84119100,10,741,"ND",9,817700,128,128,1036210
"1145",2018,3,64029190,13,63,"MG",7,1017500,12900,9861,179983
"1146",2018,6,40091100,10,589,"RE",1,817800,6,6,1160
"1147",2018,8,39222000,10,589,"SP",1,817800,10,10,152
"1148",2018,12,22060090,17,334,"SP",1,817800,12600,12889,9812
"1149",2018,6,84835010,11,40,"SP",1,817800,14,4,940
"1150",2018,7,25199090,10,317,"SP",1,817800,40000,40000,22724
"1151",2018,4,44191900,10,586,"SC",9,917500,66,66,133
"1152",2018,9,39232190,10,40,"RJ",1,817800,967,967,2475
"1153",2018,9,85437099,11,845,"SC",4,817600,718,51,8313
"1154",2018,10,73151210,10,586,"SP",7,917500,10235,10283,72142
"1155",2018,11,33049990,10,169,"SP",1,817800,233668,85677,520367
"1156",2018,10,34054000,10,845,"SP",7,1017701,270,270,395
"1157",2018,11,84339090,10,97,"RS",7,147600,15908,15908,148410
"1158",2018,10,52010020,21,160,"PR",1,917800,320,320332,601474
"1159",2018,12,2062990,10,351,"RO",1,817800,486808,486808,1642792
"1160",2018,9,59019000,10,63,"SP",7,1017500,1424,1424,13320
"1161",2018,11,72042100,10,245,"MG",1,817800,55265,55265,70811
"1162",2018,10,85389010,11,670,"SP",1,817800,15840,475,13001
"1163",2018,11,2062990,10,351,"MT",1,917800,165521,165521,521879
"1164",2018,11,74152900,10,141,"SP",4,817600,0,0,5
"1165",2018,8,40091290,10,493,"SP",4,817700,1,1,27
"1166",2018,10,87112020,11,97,"RO",7,250151,1,121,3215
"1167",2018,12,73182400,10,169,"SP",1,817800,1,1,18
"1168",2018,9,25010090,10,158,"RJ",0,717700,334,1,14
"1169",2018,5,38190000,10,63,"ND",4,817600,48,48,739
"1170",2018,5,42050000,10,249,"RS",1,1017700,15475,15475,79942
"1171",2018,5,73043110,10,63,"SP",7,1017503,27,27,300
"1172",2018,10,87089990,10,239,"RS",4,817600,0,0,39
"1173",2018,12,62044200,11,586,"SC",7,917500,2739,434,17519
"1174",2018,9,38249941,10,493,"SP",1,817800,62200,62200,51825
"1175",2018,2,2071400,10,827,"PR",1,917800,33990,33990,56808
"1176",2018,12,94039090,10,97,"RS",7,147600,9970,9970,70967
"1177",2018,9,99980202,10,573,"SP",9,817600,22546,15857,49407
"1178",2018,10,44170090,11,647,"RS",1,1017700,6662,5012,11121
"1179",2018,11,90261029,11,589,"SP",0,817800,111,14,673
"1180",2018,12,2041000,10,23,"MA",0,320151,45,45,1391
"1181",2018,4,21039099,10,158,"SP",7,1017500,13200,13200,20928
"1182",2018,3,69072100,15,193,"SC",1,927800,1260,22129,8113
"1183",2018,8,40093100,10,158,"SP",7,1017500,394,379,7715
"1184",2018,7,85291019,11,589,"MG",4,817600,600,383,4860
"1185",2018,11,49119100,10,586,"SC",7,917500,17,17,1282
"1186",2018,9,68029990,10,249,"ES",1,727600,419379,414527,883286
"1187",2018,9,84099999,10,240,"SP",4,817600,26,26,726
"1188",2018,10,61044300,11,586,"SC",7,917500,3084,748,24211
"1189",2018,5,71123010,10,87,"DF",4,817600,0,0,13203
"1190",2018,9,94036000,11,628,"SP",4,817700,4,77,416
"1191",2018,1,17029000,10,607,"ND",1,927800,182,182,1320
"1192",2018,10,62129000,11,169,"SP",4,817600,19,2,247
"1193",2018,9,64069020,10,455,"RS",0,817800,1104,1104,8429
"1194",2018,6,84335990,11,239,"RS",1,1017700,3,4520,34800
"1195",2018,1,32149000,10,580,"SP",1,817800,25200,25200,7056
"1196",2018,1,44151000,11,573,"ND",1,817800,400,12000,48000
"1197",2018,9,52094290,10,63,"MG",1,817800,21774,21774,161900
"1198",2018,10,84143011,11,160,"SC",1,927700,13799,148386,453733
"1199",2018,10,84069090,10,158,"SP",4,817600,41,67,60411
"1200",2018,10,34011190,10,741,"SP",9,817800,30,30,111
"1201",2018,8,32149000,10,63,"SP",7,1017500,2,2,114
"1202",2018,5,84099112,11,239,"ND",1,817800,6,34,591
"1203",2018,4,84148019,11,845,"SP",7,1017701,19,206,5864
"1204",2018,1,84139190,10,599,"SP",4,817700,0,0,17
"1205",2018,1,73071920,10,158,"SP",4,817600,98,101,2248
"1206",2018,5,56031340,10,586,"ND",7,917500,2105,2105,7032
"1207",2018,1,73202090,10,169,"SP",4,817700,2,2,105
"1208",2018,9,44081099,16,351,"PR",1,917800,114,82288,21028
"1209",2018,2,73262000,10,63,"PR",7,1017500,510,510,2731
"1210",2018,12,62046200,11,647,"SC",1,927800,120,45,1952
"1211",2018,6,82159990,10,573,"PR",1,817800,119,119,487
"1212",2018,4,85389090,10,87,"SP",4,817600,40,40,3831
"1213",2018,4,87082999,11,97,"RS",7,147600,89,110,1633
"1214",2018,3,84329000,10,196,"SC",1,817800,13015,13015,26253
"1215",2018,1,41071220,15,455,"BA",1,817800,9482,6236,138742
"1216",2018,6,41071210,15,249,"RS",4,817600,312,445,8208
"1217",2018,11,82121010,11,647,"SP",1,817800,262,155,3236
"1218",2018,11,85443000,10,87,"PR",4,817600,7,7,649
"1219",2018,9,26011100,10,827,"PA",1,320151,168815000,168815000,8300633
"1220",2018,12,82032010,10,586,"SC",4,817600,16,16,1094
"1221",2018,11,39100029,10,455,"SP",4,817600,4000,15,140
"1222",2018,12,61045900,11,249,"SP",4,817700,29,13,805
"1223",2018,9,84179000,10,63,"PR",7,917500,27,29368,152008
"1224",2018,10,84833010,11,239,"SP",4,817600,4,3,175
"1225",2018,12,84649090,11,586,"RS",7,917500,86,755,2890
"1226",2018,4,82130000,10,190,"RS",1,1017700,61,61,4389
"1227",2018,5,85439090,10,845,"SP",7,1017900,1030,1030,142549
"1228",2018,3,84136090,11,149,"SC",4,817600,10,2131,29381
"1229",2018,10,39229000,10,607,"SC",4,817600,250,250,800
"1230",2018,12,84821010,11,580,"SP",1,817800,4,24,12
"1231",2018,12,42031000,10,586,"RJ",4,817700,2,1,926
"1232",2018,2,84389000,10,69,"SP",4,817700,180,180,4331
"1233",2018,5,40169990,10,455,"SP",4,817700,0,0,4
"1234",2018,10,84812090,11,845,"SP",1,817800,8,4,905
"1235",2018,12,82084000,10,586,"SP",7,917500,3927,3245,25564
"1236",2018,5,84831019,11,386,"SP",1,817800,2040,121246,631957
"1237",2018,1,73029000,10,169,"MG",1,817800,18793,18793,29180
"1238",2018,1,72131000,10,586,"SP",7,917500,30014,30014,14960
"1239",2018,1,38089999,10,158,"SP",7,1017500,350,350,301
"1240",2018,10,84099930,11,169,"SP",4,817600,2,29,560
"1241",2018,11,33059000,10,249,"SP",4,817600,19901,15668,164195
"1242",2018,4,39069019,10,169,"SP",1,817800,43100,43100,70558
"1243",2018,1,40092290,10,239,"SP",1,817800,0,0,60
"1244",2018,4,70191290,10,195,"SP",1,817800,35573,35573,32883
"1245",2018,11,85015110,11,756,"SC",1,927800,18,377,1719
"1246",2018,6,39211200,10,63,"SP",7,1017500,55531,55531,200521
"1247",2018,9,39269090,10,40,"RS",1,717600,1143,1143,15702
"1248",2018,5,39172900,10,589,"SP",4,817700,0,0,75
"1249",2018,6,39162000,10,40,"PR",4,817600,50,50,1305
"1250",2018,6,39173900,10,249,"SP",1,817800,28864,28845,96857
"1251",2018,7,68022300,15,493,"RJ",1,717600,3055,122225,33469
"1252",2018,8,17019900,21,195,"SP",1,817800,74,73750,62688
"1253",2018,8,64035190,13,149,"RS",4,817700,36,22,3321
"1254",2018,7,9041100,10,23,"ES",1,817800,50000,50000,146875
"1255",2018,4,44111210,16,493,"SP",1,817800,904,802326,266187
"1256",2018,9,21069029,10,493,"SP",1,817800,778,778,5625
"1257",2018,2,39263000,10,647,"MG",1,817800,2956,2956,16884
"1258",2018,4,87082999,11,249,"SP",4,817600,522,2316,35918
"1259",2018,4,84814000,11,845,"RS",4,817600,1,0,108
"1260",2018,7,56074900,10,586,"SC",7,917500,24281,24281,74466
